Time  	KZ11W:	KZ11C:	SD13L:
14:53:25 138.2	17.3	15013	
14:53:26 138.2	17.3	15014	
14:53:28 138.2	17.3	15014	
14:53:29 138.3	17.3	15015	
14:53:30 138.3	17.3	15016	
14:53:31 138.3	17.3	15016	
14:53:32 138.3	17.3	15018	
14:53:33 138.3	17.3	15019	
14:53:34 138.3	17.3	15021	
14:53:35 138.3	17.3	15022	
14:53:36 138.3	17.3	15025	
14:53:37 138.3	17.3	15027	
14:53:39 138.4	17.3	15030	
14:53:40 138.4	17.3	15033	
14:53:41 138.4	17.3	15037	
14:53:42 138.4	17.3	15041	
14:53:43 138.5	17.3	15046	
14:53:44 138.5	17.3	15050	
14:53:45 138.6	17.3	15054	
14:53:46 138.6	17.3	15061	
14:53:47 138.6	17.3	15066	
14:53:48 138.7	17.3	15072	
14:53:50 138.7	17.3	15077	
14:53:51 138.9	17.3	15085	
14:53:52 139.0	17.3	15091	
14:53:53 139.1	17.3	15100	
14:53:54 139.2	17.3	15107	
14:53:55 139.3	17.3	15117	
14:53:56 139.4	17.3	15122	
14:53:57 139.4	17.3	15129	
14:53:58 139.5	17.3	15138	
14:53:59 139.6	17.3	15144	
14:54:01 139.6	17.3	15156	
14:54:02 139.7	17.3	15162	
14:54:03 139.7	17.3	15169	
14:54:04 139.8	17.3	15176	
14:54:05 139.8	17.3	15185	
14:54:06 139.8	17.3	15191	
14:54:07 139.9	17.3	15202	
14:54:08 139.9	17.3	15207	
14:54:09 140.0	17.3	15216	
14:54:11 140.0	17.3	15223	
14:54:12 140.1	17.3	15231	
14:54:13 140.2	17.3	15237	
14:54:14 140.2	17.3	15244	
14:54:15 140.3	17.3	15252	
14:54:16 140.4	17.3	15258	
14:54:17 140.5	17.3	15265	
14:54:18 140.5	17.3	15269	
14:54:19 140.6	17.3	15277	
14:54:20 140.7	17.3	15281	
14:54:22 140.8	17.3	15289	
14:54:23 140.8	17.3	15294	
14:54:24 140.9	17.3	15299	
14:54:25 141.0	17.3	15304	
14:54:26 141.0	17.3	15307	
14:54:27 141.0	17.3	15311	
14:54:28 141.1	17.3	15313	
14:54:29 141.1	17.3	15317	
14:54:30 141.2	17.3	15318	
14:54:31 141.2	17.3	15321	
14:54:33 141.3	17.3	15322	
14:54:34 141.3	17.3	15324	
14:54:35 141.3	17.3	15324	
14:54:36 141.4	17.3	15324	
14:54:37 141.5	17.3	15323	
14:54:38 141.6	17.3	15322	
14:54:39 141.6	17.3	15319	
14:54:40 141.7	17.3	15318	
14:54:41 141.7	17.3	15314	
14:54:42 141.7	17.3	15312	
14:54:44 141.7	17.3	15306	
14:54:45 141.7	17.3	15304	
14:54:46 141.7	17.3	15297	
14:54:47 141.7	17.3	15292	
14:54:48 141.7	17.3	15284	
14:54:49 141.6	17.3	15277	
14:54:50 141.5	17.3	15269	
14:54:51 141.5	17.3	15263	
14:54:52 141.4	17.2	15259	
14:54:53 141.4	17.2	15251	
14:54:55 141.4	17.3	15247	
14:54:56 141.3	17.2	15236	
14:54:57 141.3	17.2	15230	
14:54:58 141.3	17.2	15220	
14:54:59 141.3	17.2	15216	
14:55:00 141.2	17.2	15207	
14:55:01 141.2	17.2	15202	
14:55:02 141.1	17.2	15194	
14:55:03 141.1	17.2	15189	
14:55:04 141.0	17.2	15182	
14:55:06 141.0	17.2	15178	
14:55:07 140.9	17.2	15174	
14:55:08 140.9	17.2	15167	
14:55:09 140.8	17.2	15165	
14:55:10 140.8	17.2	15159	
14:55:11 140.7	17.2	15155	
14:55:12 140.6	17.2	15153	
14:55:13 140.6	17.2	15152	
14:55:14 140.5	17.2	15153	
14:55:16 140.5	17.2	15155	
14:55:17 140.4	17.2	15163	
14:55:18 140.5	17.2	15175	
14:55:19 140.5	17.2	15218	
14:55:20 140.7	17.2	15253	
14:55:21 140.9	17.2	15295	
14:55:22 141.1	17.2	15310	
14:55:23 141.2	17.2	15301	
14:55:24 141.3	17.2	15247	
14:55:25 141.2	17.2	15200	
14:55:26 140.9	17.2	15138	
14:55:28 140.7	17.2	15107	
14:55:29 140.4	17.2	15070	
14:55:30 140.1	17.2	15052	
14:55:31 139.9	17.2	15032	
14:55:32 139.6	17.2	15021	
14:55:33 139.5	17.2	15010	
14:55:34 139.4	17.2	15003	
14:55:35 139.2	17.2	14992	
14:55:36 139.1	17.2	14987	
14:55:38 139.0	17.2	14981	
14:55:39 138.9	17.2	14973	
14:55:40 138.8	17.2	14970	
14:55:41 138.7	17.2	14964	
14:55:42 138.7	17.2	14963	
14:55:43 138.7	17.2	14958	
14:55:44 138.7	17.2	14955	
14:55:45 138.7	17.2	14954	
14:55:46 138.7	17.1	14952	
14:55:47 138.7	17.1	14950	
14:55:49 138.7	17.1	14948	
14:55:50 138.7	17.1	14947	
14:55:51 138.7	17.1	14946	
14:55:52 138.6	17.1	14948	
14:55:53 138.6	17.1	14957	
14:55:54 138.6	17.1	14956	
14:55:55 138.6	17.1	14940	
14:55:56 138.6	17.1	14923	
14:55:57 138.5	17.1	14895	
14:55:58 138.3	17.1	14881	
14:56:00 138.2	17.1	14863	
14:56:01 138.1	17.1	14851	
14:56:02 137.9	17.1	14839	
14:56:03 137.8	17.1	14824	
14:56:04 137.6	17.1	14814	
14:56:05 137.5	17.1	14799	
14:56:06 137.4	17.1	14789	
14:56:07 137.3	17.1	14775	
14:56:08 137.3	17.1	14769	
14:56:10 137.1	17.1	14755	
14:56:11 137.0	17.1	14748	
14:56:12 136.9	17.1	14736	
14:56:13 136.8	17.1	14730	
14:56:14 136.7	17.1	14719	
14:56:15 136.6	17.1	14713	
14:56:16 136.5	17.1	14702	
14:56:17 136.4	17.1	14695	
14:56:18 136.3	17.1	14689	
14:56:19 136.2	17.1	14678	
14:56:20 136.1	17.1	14672	
14:56:22 136.0	17.1	14660	
14:56:23 136.0	17.1	14653	
14:56:24 136.0	17.1	14641	
14:56:25 135.9	17.1	14635	
14:56:26 135.8	17.1	14624	
14:56:27 135.7	17.1	14616	
14:56:28 135.7	17.1	14603	
14:56:29 135.6	17.1	14595	
14:56:30 135.5	17.1	14587	
14:56:31 135.5	17.1	14574	
14:56:33 135.4	17.1	14565	
14:56:34 135.3	17.1	14551	
14:56:35 135.2	17.1	14542	
14:56:36 135.1	17.1	14530	
14:56:37 134.9	17.1	14520	
14:56:38 134.9	17.1	14505	
14:56:39 134.7	17.1	14497	
14:56:40 134.6	17.1	14483	
14:56:41 134.5	17.1	14474	
14:56:42 134.4	17.1	14459	
14:56:44 134.4	17.1	14450	
14:56:45 134.3	17.1	14435	
14:56:46 134.1	17.1	14425	
14:56:47 134.0	17.1	14411	
14:56:48 133.9	17.1	14401	
14:56:49 133.7	17.1	14386	
14:56:50 133.6	17	14375	
14:56:51 133.4	17	14364	
14:56:52 133.3	17	14347	
14:56:54 133.2	17	14337	
14:56:55 133.0	17	14319	
14:56:56 132.9	17	14308	
14:56:57 132.8	17	14291	
14:56:58 132.6	17	14280	
14:56:59 132.5	17	14262	
14:57:00 132.3	17	14251	
14:57:01 132.2	17	14240	
14:57:02 132.1	17	14221	
14:57:03 132.0	17	14210	
14:57:05 131.9	17	14193	
14:57:06 131.7	17	14179	
14:57:07 131.6	17	14161	
14:57:08 131.4	17	14150	
14:57:09 131.2	17	14130	
14:57:10 131.1	17	14118	
14:57:11 131.0	17	14100	
14:57:12 130.9	17	14087	
14:57:13 130.8	17	14069	
14:57:14 130.6	17	14057	
14:57:16 130.5	17	14037	
14:57:17 130.4	17	14025	
14:57:18 130.2	17	14011	
14:57:19 130.0	17	13992	
14:57:20 129.9	17	13979	
14:57:21 129.7	17	13960	
14:57:22 129.6	17	13947	
14:57:23 129.5	17	13926	
14:57:24 129.3	17	13914	
14:57:26 129.1	17	13894	
14:57:27 129.0	17	13880	
14:57:28 128.8	17	13860	
14:57:29 128.7	17	13846	
14:57:30 128.5	17	13827	
14:57:31 128.4	17	13814	
14:57:32 128.3	17	13800	
14:57:33 128.2	17	13781	
14:57:34 128.0	17	13767	
14:57:35 127.9	17	13747	
14:57:37 127.7	17	13733	
14:57:38 127.6	17	13713	
14:57:39 127.4	17	13699	
14:57:40 127.3	17	13679	
14:57:41 127.1	17	13666	
14:57:42 127.0	17	13645	
14:57:43 126.8	17	13633	
14:57:44 126.7	17	13619	
14:57:45 126.5	17	13599	
14:57:46 126.4	17	13586	
14:57:48 126.3	17	13567	
14:57:49 126.1	17	13553	
14:57:50 126.0	17	13532	
14:57:51 125.8	17	13520	
14:57:52 125.7	17	13501	
14:57:53 125.6	17	13488	
14:57:54 125.4	17	13469	
14:57:55 125.3	17	13455	
14:57:56 125.1	17	13437	
14:57:57 125.0	17	13423	
14:57:59 124.9	17	13410	
14:58:00 124.7	17	13392	
14:58:01 124.6	17	13380	
14:58:02 124.4	17	13360	
14:58:03 124.3	17	13348	
14:58:04 124.2	17	13331	
14:58:05 124.1	17	13318	
14:58:06 124.0	17	13300	
14:58:07 123.9	17	13288	
14:58:08 123.8	17	13271	
14:58:10 123.6	17	13259	
14:58:11 123.5	17	13246	
14:58:12 123.4	17	13228	
14:58:13 123.2	17	13217	
14:58:14 123.1	17	13200	
14:58:15 123.0	17	13188	
14:58:16 122.8	17	13170	
14:58:17 122.7	17	13159	
14:58:18 122.6	17	13141	
14:58:19 122.5	16.9	13130	
14:58:21 122.4	17	13112	
14:58:22 122.3	17	13100	
14:58:23 122.1	16.9	13082	
14:58:24 122.0	16.9	13069	
14:58:25 121.8	16.9	13059	
14:58:26 121.7	16.9	13038	
14:58:27 121.5	16.9	13027	
14:58:28 121.3	16.9	13008	
14:58:29 121.2	16.9	12995	
14:58:30 121.1	16.9	12976	
14:58:32 121.0	16.9	12965	
14:58:33 120.8	16.9	12947	
14:58:34 120.7	16.9	12934	
14:58:35 120.5	16.9	12915	
14:58:36 120.3	16.9	12904	
14:58:37 120.2	16.9	12884	
14:58:38 120.0	16.9	12872	
14:58:39 119.9	16.9	12853	
14:58:40 119.7	16.9	12840	
14:58:42 119.6	16.9	12827	
14:58:43 119.4	16.9	12808	
14:58:44 119.3	16.9	12794	
14:58:45 119.1	16.9	12776	
14:58:46 118.9	16.9	12763	
14:58:47 118.8	16.9	12743	
14:58:48 118.6	16.9	12729	
14:58:49 118.4	16.9	12710	
14:58:50 118.3	16.9	12696	
14:58:51 118.1	16.9	12676	
14:58:53 118.0	16.9	12663	
14:58:54 117.9	16.9	12649	
14:58:55 117.8	16.9	12629	
14:58:56 117.7	16.9	12615	
14:58:57 117.6	16.9	12592	
14:58:58 117.5	16.9	12578	
14:58:59 117.3	16.9	12556	
14:59:00 117.2	16.9	12541	
14:59:01 117.1	16.9	12521	
14:59:02 116.9	16.9	12504	
14:59:04 116.7	16.9	12483	
14:59:05 116.6	16.9	12468	
14:59:06 116.4	16.9	12445	
14:59:07 116.2	16.9	12430	
14:59:08 116.0	16.9	12406	
14:59:09 115.8	16.9	12393	
14:59:10 115.7	16.9	12378	
14:59:11 115.5	16.9	12356	
14:59:12 115.4	16.9	12341	
14:59:13 115.2	16.9	12319	
14:59:15 115.0	16.9	12303	
14:59:16 114.9	16.9	12281	
14:59:17 114.7	16.9	12265	
14:59:18 114.5	16.9	12243	
14:59:19 114.3	16.9	12226	
14:59:20 114.2	16.9	12204	
14:59:21 114.0	16.9	12188	
14:59:22 113.8	16.9	12173	
14:59:23 113.6	16.9	12149	
14:59:24 113.4	16.9	12135	
14:59:26 113.2	16.9	12111	
14:59:27 113.0	16.9	12096	
14:59:28 112.8	16.9	12073	
14:59:29 112.6	16.9	12058	
14:59:30 112.5	16.9	12035	
14:59:31 112.3	16.9	12020	
14:59:32 112.1	16.9	11996	
14:59:33 111.9	16.9	11981	
14:59:34 111.7	16.9	11967	
14:59:35 111.5	16.9	11945	
14:59:37 111.4	16.9	11929	
14:59:38 111.3	16.9	11908	
14:59:39 111.1	16.9	11894	
14:59:40 110.9	16.9	11872	
14:59:41 110.8	16.9	11858	
14:59:42 110.6	16.9	11835	
14:59:43 110.4	16.9	11822	
14:59:44 110.3	16.9	11801	
14:59:45 110.1	16.9	11788	
14:59:47 109.9	16.9	11768	
14:59:48 109.8	16.9	11756	
14:59:49 109.6	16.9	11736	
14:59:50 109.5	16.9	11724	
14:59:51 109.3	16.9	11711	
14:59:52 109.2	16.9	11693	
14:59:53 109.1	16.9	11681	
14:59:54 109.0	16.9	11665	
14:59:55 108.9	16.9	11652	
14:59:56 108.7	16.9	11636	
14:59:58 108.6	16.9	11625	
14:59:59 108.5	16.9	11609	
15:00:00 108.4	16.9	11598	
15:00:01 108.3	16.8	11584	
15:00:02 108.1	16.9	11575	
15:00:03 108.1	16.9	11566	
15:00:04 107.9	16.9	11552	
15:00:05 107.8	16.9	11544	
15:00:06 107.8	16.8	11531	
15:00:07 107.7	16.9	11523	
15:00:09 107.6	16.9	11511	
15:00:10 107.5	16.9	11503	
15:00:11 107.5	16.8	11493	
15:00:12 107.4	16.8	11485	
15:00:13 107.3	16.8	11475	
15:00:14 107.2	16.8	11467	
15:00:15 107.1	16.8	11457	
15:00:16 107.1	16.8	11450	
15:00:17 107.0	16.8	11442	
15:00:19 106.9	16.8	11436	
15:00:20 106.9	16.8	11427	
15:00:21 106.8	16.8	11420	
15:00:22 106.7	16.8	11415	
15:00:23 106.6	16.8	11406	
15:00:24 106.5	16.8	11401	
15:00:25 106.5	16.8	11392	
15:00:26 106.4	16.8	11386	
15:00:27 106.4	16.8	11378	
15:00:28 106.3	16.8	11372	
15:00:30 106.2	16.8	11363	
15:00:31 106.2	16.8	11358	
15:00:32 106.2	16.8	11349	
15:00:33 106.1	16.8	11343	
15:00:34 106.0	16.8	11334	
15:00:35 106.0	16.8	11328	
15:00:36 105.9	16.8	11321	
15:00:37 105.8	16.8	11312	
15:00:38 105.8	16.8	11305	
15:00:39 105.7	16.8	11296	
15:00:41 105.6	16.8	11290	
15:00:42 105.5	16.8	11278	
15:00:43 105.5	16.8	11271	
15:00:44 105.5	16.8	11260	
15:00:45 105.4	16.8	11254	
15:00:46 105.3	16.8	11243	
15:00:47 105.2	16.8	11237	
15:00:48 105.1	16.8	11229	
15:00:49 105.0	16.8	11218	
15:00:50 104.9	16.8	11212	
15:00:52 104.9	16.8	11202	
15:00:53 104.8	16.8	11195	
15:00:54 104.8	16.8	11185	
15:00:55 104.7	16.8	11178	
15:00:56 104.6	16.8	11168	
15:00:57 104.6	16.8	11161	
15:00:58 104.5	16.8	11151	
15:00:59 104.4	16.8	11145	
15:01:00 104.3	16.8	11139	
15:01:01 104.3	16.8	11129	
15:01:03 104.2	16.8	11123	
15:01:04 104.1	16.8	11116	
15:01:05 104.1	16.8	11109	
15:01:06 104.0	16.8	11101	
15:01:07 104.0	16.8	11098	
15:01:08 103.9	16.8	11089	
15:01:09 103.9	16.8	11083	
15:01:10 103.8	16.8	11076	
15:01:11 103.8	16.8	11073	
15:01:13 103.7	16.8	11067	
15:01:14 103.7	16.8	11063	
15:01:15 103.6	16.8	11060	
15:01:16 103.6	16.8	11053	
15:01:17 103.5	16.8	11051	
15:01:18 103.5	16.8	11047	
15:01:19 103.4	16.8	11043	
15:01:20 103.4	16.8	11038	
15:01:21 103.4	16.8	11036	
15:01:22 103.3	16.8	11032	
15:01:23 103.3	16.8	11030	
15:01:25 103.4	16.8	11028	
15:01:26 103.4	16.8	11026	
15:01:27 103.4	16.8	11024	
15:01:28 103.4	16.8	11021	
15:01:29 103.4	16.8	11021	
15:01:30 103.4	16.8	11017	
15:01:31 103.4	16.8	11017	
15:01:32 103.4	16.8	11015	
15:01:33 103.4	16.8	11014	
15:01:34 103.4	16.8	11013	
15:01:36 103.4	16.8	11014	
15:01:37 103.4	16.8	11014	
15:01:38 103.4	16.8	11014	
15:01:39 103.4	16.8	11015	
15:01:40 103.4	16.8	11015	
15:01:41 103.4	16.8	11017	
15:01:42 103.4	16.8	11018	
15:01:43 103.4	16.8	11019	
15:01:44 103.5	16.8	11020	
15:01:46 103.5	16.8	11021	
15:01:47 103.5	16.8	11023	
15:01:48 103.5	16.8	11024	
15:01:49 103.6	16.8	11026	
15:01:50 103.6	16.8	11026	
15:01:51 103.7	16.8	11028	
15:01:52 103.7	16.8	11029	
15:01:53 103.7	16.8	11030	
15:01:54 103.8	16.8	11032	
15:01:55 103.8	16.8	11032	
15:01:57 103.8	16.8	11033	
15:01:58 103.8	16.7	11034	
15:01:59 103.8	16.7	11036	
15:02:00 103.8	16.7	11036	
15:02:01 103.8	16.8	11039	
15:02:02 103.8	16.7	11041	
15:02:03 103.8	16.7	11042	
15:02:04 103.8	16.7	11041	
15:02:05 103.8	16.7	11046	
15:02:07 103.8	16.7	11047	
15:02:08 103.8	16.8	11051	
15:02:09 103.8	16.7	11051	
15:02:10 103.9	16.7	11053	
15:02:11 103.9	16.7	11052	
15:02:12 103.9	16.7	11055	
15:02:13 103.9	16.7	11054	
15:02:14 104.0	16.7	11052	
15:02:15 104.0	16.7	11049	
15:02:16 104.0	16.7	11046	
15:02:18 104.0	16.7	11038	
15:02:19 104.0	16.7	11032	
15:02:20 104.0	16.7	11022	
15:02:21 104.0	16.7	11014	
15:02:22 103.9	16.7	11003	
15:02:23 103.8	16.7	10995	
15:02:24 103.8	16.7	10981	
15:02:25 103.7	16.7	10974	
15:02:26 103.6	16.7	10965	
15:02:27 103.5	16.7	10952	
15:02:29 103.5	16.7	10942	
15:02:30 103.4	16.7	10929	
15:02:31 103.4	16.7	10921	
15:02:32 103.3	16.7	10909	
15:02:33 103.2	16.7	10900	
15:02:34 103.1	16.7	10888	
15:02:35 103.0	16.7	10880	
15:02:36 103.0	16.7	10870	
15:02:37 102.9	16.7	10862	
15:02:39 102.8	16.7	10851	
15:02:40 102.7	16.7	10843	
15:02:41 102.6	16.7	10832	
15:02:42 102.6	16.7	10825	
15:02:43 102.5	16.7	10819	
15:02:44 102.4	16.7	10807	
15:02:45 102.3	16.7	10799	
15:02:46 102.3	16.7	10787	
15:02:47 102.2	16.7	10780	
15:02:48 102.1	16.7	10767	
15:02:50 102.0	16.7	10758	
15:02:51 102.0	16.7	10744	
15:02:52 101.9	16.7	10735	
15:02:53 101.8	16.7	10720	
15:02:54 101.7	16.7	10711	
15:02:55 101.6	16.7	10693	
15:02:56 101.5	16.7	10683	
15:02:57 101.4	16.7	10667	
15:02:58 101.3	16.7	10655	
15:03:00 101.2	16.7	10637	
15:03:01 101.1	16.7	10626	
15:03:02 101.0	16.7	10614	
15:03:03 100.9	16.7	10596	
15:03:04 100.7	16.7	10584	
15:03:05 100.7	16.7	10566	
15:03:06 100.6	16.7	10554	
15:03:07 100.5	16.7	10536	
15:03:08 100.4	16.7	10525	
15:03:09 100.3	16.7	10506	
15:03:11 100.2	16.7	10495	
15:03:12 100.1	16.7	10478	
15:03:13 100.0	16.7	10466	
15:03:14 99.9	16.7	10450	
15:03:15 99.8	16.7	10439	
15:03:16 99.7	16.7	10428	
15:03:17 99.7	16.7	10412	
15:03:18 99.6	16.7	10401	
15:03:19 99.5	16.7	10386	
15:03:20 99.4	16.7	10377	
15:03:22 99.2	16.7	10361	
15:03:23 99.1	16.7	10351	
15:03:24 99.0	16.7	10336	
15:03:25 98.9	16.7	10326	
15:03:26 98.9	16.7	10311	
15:03:27 98.8	16.7	10302	
15:03:28 98.7	16.7	10288	
15:03:29 98.6	16.7	10278	
15:03:30 98.6	16.7	10263	
15:03:32 98.5	16.7	10254	
15:03:33 98.4	16.7	10244	
15:03:34 98.3	16.7	10230	
15:03:35 98.2	16.7	10219	
15:03:36 98.0	16.7	10205	
15:03:37 97.9	16.7	10196	
15:03:38 97.8	16.7	10181	
15:03:39 97.7	16.7	10171	
15:03:40 97.6	16.7	10156	
15:03:41 97.5	16.7	10147	
15:03:43 97.4	16.7	10131	
15:03:44 97.3	16.7	10120	
15:03:45 97.2	16.7	10110	
15:03:46 97.1	16.7	10094	
15:03:47 97.0	16.7	10084	
15:03:48 96.9	16.7	10066	
15:03:49 96.7	16.7	10056	
15:03:50 96.6	16.7	10037	
15:03:51 96.5	16.7	10026	
15:03:52 96.4	16.7	10007	
15:03:54 96.3	16.7	9994	
15:03:55 96.2	16.7	9975	
15:03:56 96.0	16.7	9963	
15:03:57 95.9	16.7	9942	
15:03:58 95.8	16.7	9928	
15:03:59 95.6	16.7	9908	
15:04:00 95.5	16.7	9894	
15:04:01 95.3	16.7	9873	
15:04:02 95.2	16.7	9860	
15:04:04 95.1	16.7	9838	
15:04:05 94.9	16.7	9825	
15:04:06 94.8	16.7	9812	
15:04:07 94.7	16.7	9790	
15:04:08 94.6	16.7	9776	
15:04:09 94.4	16.7	9757	
15:04:10 94.3	16.7	9741	
15:04:11 94.2	16.7	9722	
15:04:12 94.0	16.7	9709	
15:04:13 93.9	16.7	9688	
15:04:15 93.7	16.7	9674	
15:04:16 93.6	16.7	9654	
15:04:17 93.4	16.7	9641	
15:04:18 93.3	16.7	9627	
15:04:19 93.1	16.7	9607	
15:04:20 93.0	16.7	9594	
15:04:21 92.8	16.7	9574	
15:04:22 92.7	16.7	9562	
15:04:23 92.5	16.7	9542	
15:04:24 92.4	16.7	9530	
15:04:26 92.2	16.7	9511	
15:04:27 92.0	16.7	9497	
15:04:28 91.9	16.7	9480	
15:04:29 91.7	16.7	9468	
15:04:30 91.6	16.7	9448	
15:04:31 91.4	16.7	9436	
15:04:32 91.3	16.7	9426	
15:04:33 91.1	16.7	9406	
15:04:34 91.0	16.7	9396	
15:04:35 90.8	16.7	9379	
15:04:37 90.7	16.7	9367	
15:04:38 90.6	16.7	9350	
15:04:39 90.4	16.7	9339	
15:04:40 90.3	16.7	9323	
15:04:41 90.2	16.7	9312	
15:04:42 90.0	16.7	9302	
15:04:43 89.9	16.7	9288	
15:04:44 89.8	16.7	9278	
15:04:45 89.7	16.7	9264	
15:04:46 89.6	16.7	9255	
15:04:48 89.5	16.7	9243	
15:04:49 89.3	16.7	9234	
15:04:50 89.2	16.7	9220	
15:04:51 89.1	16.7	9214	
15:04:52 89.0	16.7	9202	
15:04:53 88.9	16.7	9195	
15:04:54 88.8	16.7	9188	
15:04:55 88.7	16.7	9178	
15:04:56 88.6	16.7	9170	
15:04:57 88.5	16.7	9161	
15:04:59 88.4	16.7	9154	
15:05:00 88.3	16.7	9145	
15:05:01 88.2	16.7	9139	
15:05:02 88.1	16.7	9131	
15:05:03 88.0	16.7	9125	
15:05:04 87.9	16.7	9116	
15:05:05 87.7	16.7	9110	
15:05:06 87.6	16.7	9103	
15:05:07 87.5	16.7	9098	
15:05:08 87.4	16.7	9093	
15:05:10 87.3	16.7	9087	
15:05:11 87.2	16.7	9084	
15:05:12 87.1	16.7	9078	
15:05:13 87.1	16.7	9075	
15:05:14 87.0	16.7	9074	
15:05:15 87.0	16.7	9072	
15:05:16 86.9	16.7	9069	
15:05:17 86.8	16.7	9066	
15:05:18 86.7	16.7	9063	
15:05:20 86.7	16.7	9063	
15:05:21 86.6	16.7	9063	
15:05:22 86.6	16.7	9063	
15:05:23 86.5	16.7	9066	
15:05:24 86.5	16.7	9068	
15:05:25 86.4	16.7	9069	
15:05:26 86.4	16.7	9075	
15:05:27 86.4	16.7	9081	
15:05:28 86.4	16.7	9090	
15:05:29 86.5	16.7	9097	
15:05:31 86.5	16.7	9109	
15:05:32 86.5	16.7	9119	
15:05:33 86.5	16.7	9137	
15:05:34 86.6	16.7	9151	
15:05:35 86.6	16.7	9173	
15:05:36 86.8	16.7	9191	
15:05:37 86.9	16.7	9220	
15:05:38 87.0	16.7	9245	
15:05:39 87.2	16.7	9305	
15:05:41 87.5	16.7	9374	
15:05:42 88.5	16.7	9521	
15:05:43 89.7	16.7	9658	
15:05:44 91.0	16.7	9850	
15:05:45 92.6	16.7	10114	
15:05:46 94.1	16.7	10195	
15:05:47 94.6	16.7	10203	
15:05:48 95.0	16.7	10231	
15:05:49 95.3	16.7	10309	
15:05:50 96.5	16.7	10442	
15:05:52 97.7	16.7	10684	
15:05:53 99.5	16.7	10882	
15:05:54 101.7	16.7	11222	
15:05:55 103.9	16.7	11396	
15:05:56 105.7	16.7	11575	
15:05:57 108.0	16.7	11887	
15:05:58 109.9	16.7	11987	
15:05:59 110.1	16.7	11748	
15:06:00 107.7	16.7	11408	
15:06:01 106.6	16.7	10935	
15:06:03 103.5	16.7	10836	
15:06:04 102.7	16.7	10898	
15:06:05 103.0	16.7	10893	
15:06:06 102.2	16.7	10847	
15:06:07 102.1	16.7	10817	
15:06:08 102.5	16.7	10908	
15:06:09 102.8	16.7	11243	
15:06:10 105.8	16.7	11519	
15:06:11 108.2	16.7	11960	
15:06:12 111.4	16.7	12294	
15:06:14 114.5	16.7	12755	
15:06:15 117.7	16.7	13036	
15:06:16 120.4	16.7	13328	
15:06:17 122.7	16.7	13503	
15:06:18 124.7	16.7	13692	
15:06:19 126.3	16.8	13819	
15:06:20 128.2	16.7	14146	
15:06:21 130.5	16.7	14299	
15:06:22 132.2	16.7	14368	
15:06:23 133.5	16.8	14453	
15:06:25 134.5	16.8	14518	
15:06:26 135.7	16.8	14657	
15:06:27 136.8	16.8	14727	
15:06:28 137.4	16.8	14719	
15:06:29 136.8	16.8	14633	
15:06:30 135.9	16.8	14268	
15:06:31 134.3	16.8	13954	
15:06:32 131.9	16.7	13897	
15:06:33 132.2	16.8	13986	
15:06:34 132.9	16.8	14119	
15:06:36 133.0	16.8	14127	
15:06:37 132.8	16.8	14038	
15:06:38 131.8	16.8	13875	
15:06:39 131.4	16.8	13858	
15:06:40 131.9	16.8	14266	
15:06:41 135.7	16.8	14930	
15:06:42 142.7	16.8	16235	
15:06:43 151.0	16.8	17158	
15:06:44 159.3	16.8	18201	
15:06:46 165.8	16.8	18520	
15:06:47 169.3	16.8	18514	
15:06:48 168.9	16.8	18046	
15:06:49 164.4	16.8	16838	
15:06:50 157.8	16.8	15966	
15:06:51 151.5	16.8	15604	
15:06:52 151.9	16.8	16320	
15:06:53 156.2	16.8	17105	
15:06:54 163.6	16.8	18321	
15:06:55 171.1	16.8	18960	
15:06:57 175.9	16.8	19246	
15:06:58 176.7	16.8	18906	
15:06:59 173.5	16.8	18042	
15:07:00 170.1	16.8	17556	
15:07:01 164.8	16.8	16796	
15:07:02 159.5	16.8	16259	
15:07:03 153.8	16.8	15306	
15:07:04 147.1	16.8	14729	
15:07:05 141.1	16.8	13952	
15:07:06 135.5	16.8	13484	
15:07:08 130.3	16.8	12970	
15:07:09 126.3	16.8	12770	
15:07:10 123.4	16.8	12656	
15:07:11 121.5	16.8	12560	
15:07:12 120.0	16.8	12539	
15:07:13 119.1	16.8	12533	
15:07:14 118.6	16.8	12563	
15:07:15 118.5	16.8	12686	
15:07:16 120.0	16.8	12869	
15:07:18 120.6	16.8	13369	
15:07:19 123.7	16.8	13632	
15:07:20 125.5	16.8	13772	
15:07:21 126.0	16.8	13640	
15:07:22 124.2	16.8	13224	
15:07:23 123.5	16.8	13044	
15:07:24 121.0	16.8	12915	
15:07:25 120.5	16.8	12896	
15:07:26 120.2	16.8	12895	
15:07:27 120.1	16.8	12912	
15:07:29 120.2	16.9	12930	
15:07:30 120.1	16.8	12964	
15:07:31 120.1	16.8	12996	
15:07:32 120.3	16.8	13092	
15:07:33 120.7	16.8	13205	
15:07:34 122.8	16.8	13415	
15:07:35 124.1	16.9	13564	
15:07:36 125.8	16.8	13768	
15:07:37 127.3	16.8	13865	
15:07:39 128.3	16.9	13877	
15:07:40 127.9	16.8	13766	
15:07:41 126.9	16.9	13403	
15:07:42 126.1	16.9	13134	
15:07:43 122.8	16.9	12911	
15:07:44 121.0	16.8	12695	
15:07:45 119.7	16.8	12623	
15:07:46 118.8	16.8	12541	
15:07:47 118.1	16.8	12498	
15:07:48 117.5	16.8	12445	
15:07:50 117.1	16.8	12417	
