Time  	KZ11W:	KZ11C:	SD13L:
11:19:01 113.9	16.6	12913	
11:19:02 113.9	16.6	12911	
11:19:03 113.8	16.6	12909	
11:19:04 113.8	16.6	12907	
11:19:05 113.8	16.6	12907	
11:19:06 113.8	16.6	12907	
11:19:07 113.9	16.6	12906	
11:19:08 113.9	16.6	12908	
11:19:09 113.9	16.6	12909	
11:19:10 114.1	16.6	12912	
11:19:12 114.0	16.6	12914	
11:19:13 114.1	16.6	12917	
11:19:14 114.2	16.6	12921	
11:19:15 114.3	16.5	12926	
11:19:16 114.4	16.5	12929	
11:19:17 114.5	16.5	12934	
11:19:18 114.6	16.5	12937	
11:19:19 114.6	16.5	12941	
11:19:20 114.6	16.5	12947	
11:19:22 114.7	16.5	12950	
11:19:23 114.7	16.5	12957	
11:19:24 114.7	16.5	12961	
11:19:25 114.8	16.5	12967	
11:19:26 114.8	16.5	12971	
11:19:27 114.9	16.5	12978	
11:19:28 114.9	16.5	12983	
11:19:29 115.0	16.5	12990	
11:19:30 115.2	16.5	12996	
11:19:32 115.2	16.5	13006	
11:19:33 115.3	16.5	13012	
11:19:34 115.3	16.5	13023	
11:19:35 115.4	16.5	13032	
11:19:36 115.5	16.5	13044	
11:19:37 115.6	16.5	13054	
11:19:38 115.6	16.4	13065	
11:19:39 115.7	16.4	13078	
11:19:40 115.8	16.4	13090	
11:19:41 116.0	16.4	13109	
11:19:43 116.1	16.4	13122	
11:19:44 116.2	16.4	13143	
11:19:45 116.3	16.4	13159	
11:19:46 116.4	16.4	13183	
11:19:47 116.6	16.4	13201	
11:19:48 116.7	16.4	13229	
11:19:49 116.9	16.4	13248	
11:19:50 117.1	16.4	13279	
11:19:51 117.3	16.4	13302	
11:19:53 117.4	16.4	13337	
11:19:54 117.7	16.4	13363	
11:19:55 117.9	16.4	13402	
11:19:56 118.3	16.4	13428	
11:19:57 118.7	16.4	13470	
11:19:58 119.0	16.4	13499	
11:19:59 119.2	16.4	13544	
11:20:00 119.6	16.4	13575	
11:20:01 120.0	16.4	13607	
11:20:03 120.1	16.4	13654	
11:20:04 120.6	16.4	13685	
11:20:05 121.1	16.4	13734	
11:20:06 121.6	16.4	13764	
11:20:07 121.9	16.4	13813	
11:20:08 122.3	16.4	13846	
11:20:09 122.5	16.4	13894	
11:20:10 122.7	16.4	13926	
11:20:11 123.5	16.4	13974	
11:20:12 123.6	16.4	14005	
11:20:14 123.9	16.4	14051	
11:20:15 124.3	16.3	14083	
11:20:16 124.9	16.4	14128	
11:20:17 125.0	16.3	14154	
11:20:18 125.2	16.3	14184	
11:20:19 125.7	16.4	14229	
11:20:20 125.8	16.3	14258	
11:20:21 126.5	16.3	14295	
11:20:22 126.9	16.3	14319	
11:20:24 126.8	16.3	14353	
11:20:25 127.1	16.3	14375	
11:20:26 127.1	16.3	14404	
11:20:27 127.4	16.3	14423	
11:20:28 127.6	16.3	14449	
11:20:29 127.8	16.3	14464	
11:20:30 128.0	16.3	14487	
11:20:31 128.2	16.3	14500	
11:20:32 128.4	16.3	14521	
11:20:34 128.6	16.3	14533	
11:20:35 128.8	16.3	14553	
11:20:36 128.9	16.3	14564	
11:20:37 129.1	16.3	14583	
11:20:38 129.2	16.3	14594	
11:20:39 129.4	16.3	14604	
11:20:40 129.5	16.3	14615	
11:20:41 129.6	16.3	14622	
11:20:42 129.7	16.3	14631	
11:20:43 129.8	16.3	14635	
11:20:45 129.8	16.3	14641	
11:20:46 130.0	16.3	14643	
11:20:47 130.2	16.3	14647	
11:20:48 130.3	16.3	14647	
11:20:49 130.3	16.3	14645	
11:20:50 130.3	16.3	14643	
11:20:51 130.4	16.3	14640	
11:20:52 130.4	16.3	14636	
11:20:53 130.4	16.3	14632	
11:20:55 130.3	16.3	14627	
11:20:56 130.3	16.3	14622	
11:20:57 130.4	16.3	14618	
11:20:58 130.4	16.3	14613	
11:20:59 130.4	16.3	14608	
11:21:00 130.4	16.3	14601	
11:21:01 130.4	16.3	14599	
11:21:02 130.4	16.3	14596	
11:21:03 130.5	16.3	14591	
11:21:05 130.5	16.3	14588	
11:21:06 130.5	16.3	14584	
11:21:07 130.4	16.2	14583	
11:21:08 130.4	16.2	14581	
11:21:09 130.4	16.2	14583	
11:21:10 130.4	16.2	14586	
11:21:11 130.5	16.2	14590	
11:21:12 130.6	16.2	14595	
11:21:13 130.6	16.2	14600	
11:21:14 130.6	16.2	14608	
11:21:16 130.6	16.2	14615	
11:21:17 130.6	16.2	14624	
11:21:18 130.7	16.2	14635	
11:21:19 130.8	16.2	14642	
11:21:20 130.9	16.2	14657	
11:21:21 131.0	16.2	14667	
11:21:22 131.2	16.2	14683	
11:21:23 131.3	16.2	14694	
11:21:24 131.4	16.2	14710	
11:21:26 131.5	16.2	14721	
11:21:27 131.6	16.2	14737	
11:21:28 131.7	16.2	14745	
11:21:29 131.8	16.2	14757	
11:21:30 131.9	16.2	14765	
11:21:31 131.9	16.2	14773	
11:21:32 131.9	16.2	14776	
11:21:33 131.9	16.2	14780	
11:21:34 131.9	16.2	14781	
11:21:35 131.9	16.1	14782	
11:21:37 131.9	16.1	14781	
11:21:38 131.9	16.1	14781	
11:21:39 131.9	16.1	14777	
11:21:40 131.9	16.1	14775	
11:21:41 131.9	16.1	14769	
11:21:42 131.9	16.1	14763	
11:21:43 131.9	16.1	14753	
11:21:44 131.9	16.1	14746	
11:21:45 131.8	16.1	14736	
11:21:47 131.8	16.1	14728	
11:21:48 131.7	16.1	14713	
11:21:49 131.6	16.1	14703	
11:21:50 131.5	16.1	14685	
11:21:51 131.4	16.1	14672	
11:21:52 131.3	16.1	14648	
11:21:53 131.2	16.1	14631	
11:21:54 131.0	16.1	14601	
11:21:55 130.8	16.1	14580	
11:21:56 130.7	16.1	14554	
11:21:58 130.5	16.1	14515	
11:21:59 130.4	16.1	14487	
11:22:00 130.1	16.1	14444	
11:22:01 129.4	16.1	14415	
11:22:02 129.3	16.1	14370	
11:22:03 128.8	16.1	14338	
11:22:04 128.5	16.1	14293	
11:22:05 128.3	16.1	14262	
11:22:06 127.8	16.1	14214	
