Time  	KZ11W:	KZ11C:	SD13L:
10:08:03 343.8	13.3	28510	
10:08:05 343.8	13.3	28522	
10:08:06 343.9	13.3	28530	
10:08:07 343.9	13.3	28525	
10:08:08 344.0	13.3	28528	
10:08:09 344.1	13.3	28544	
10:08:10 344.2	13.3	28545	
10:08:11 344.2	13.3	28543	
10:08:12 344.2	13.3	28538	
10:08:13 344.3	13.3	28538	
10:08:15 344.3	13.3	28563	
10:08:16 344.4	13.3	28563	
10:08:17 344.5	13.3	28568	
10:08:18 344.5	13.3	28565	
10:08:19 344.6	13.3	28596	
10:08:20 344.6	13.3	28572	
10:08:21 344.7	13.3	28584	
10:08:22 344.7	13.3	28588	
10:08:23 344.8	13.3	28606	
10:08:24 344.8	13.3	28606	
10:08:26 344.9	13.3	28593	
10:08:27 345.0	13.3	28604	
10:08:28 345.0	13.3	28609	
10:08:29 345.1	13.3	28615	
10:08:30 345.2	13.3	28635	
10:08:31 345.3	13.3	28659	
10:08:32 345.4	13.3	28649	
10:08:33 345.4	13.3	28650	
10:08:34 345.5	13.3	28653	
10:08:35 345.5	13.3	28671	
10:08:37 345.6	13.3	28665	
10:08:38 345.7	13.3	28688	
10:08:39 345.7	13.3	28707	
10:08:40 345.8	13.3	28691	
10:08:41 345.9	13.3	28703	
10:08:42 346.0	13.3	28747	
10:08:43 346.1	13.3	28747	
10:08:44 346.2	13.3	28771	
10:08:45 346.3	13.3	28788	
10:08:46 346.3	13.3	28794	
10:08:48 346.5	13.3	28828	
10:08:49 346.7	13.3	28847	
10:08:50 346.9	13.3	28842	
10:08:51 347.1	13.3	28830	
10:08:52 347.3	13.3	28835	
10:08:53 347.4	13.3	28861	
10:08:54 347.5	13.3	28891	
10:08:55 347.7	13.3	28865	
10:08:56 347.8	13.3	28856	
10:08:58 348.0	13.3	28896	
10:08:59 348.1	13.3	28895	
10:09:00 348.3	13.3	28932	
10:09:01 348.4	13.3	28909	
10:09:02 348.5	13.3	28958	
10:09:03 348.7	13.3	28972	
10:09:04 348.8	13.3	28980	
10:09:05 349.0	13.3	28973	
10:09:06 349.2	13.3	28968	
10:09:07 349.2	13.3	29000	
10:09:09 349.4	13.3	29014	
10:09:10 349.4	13.3	28994	
10:09:11 349.5	13.3	29029	
10:09:12 349.6	13.2	29016	
10:09:13 349.6	13.3	29035	
10:09:14 349.7	13.3	29042	
10:09:15 349.7	13.3	29034	
10:09:16 349.8	13.3	29050	
10:09:17 349.8	13.2	29014	
10:09:18 349.8	13.3	29063	
10:09:20 349.9	13.3	29055	
10:09:21 349.9	13.3	29057	
10:09:22 350.1	13.2	29072	
10:09:23 350.2	13.3	29101	
10:09:24 350.4	13.2	29108	
10:09:25 350.5	13.3	29100	
10:09:26 350.5	13.2	29147	
10:09:27 350.6	13.3	29114	
10:09:28 350.6	13.3	29149	
10:09:29 350.6	13.2	29134	
